"","AcceptedAnswerId","AnswerCount","CommentCount","FavoriteCount","Important","Score","Tags","Title","ViewCount","OwnerUserId","rankpred"
"2292","Yes",5,0,100,"unknown",6,"c++","Using C++ classes in .so libraries",10,5387,0.996173386271359
"4941","Yes",5,0,100,"unknown",4,"c++","Fast plane rotation algorithm?",10,21293,0.996170967736404
"5616","Yes",15,5,100,"unknown",10,"c#","Redundancy in C#?",10,781,0.996167943959453
"1359","Yes",5,0,100,"unknown",6,"c++","Get back to basics. How do I get back into C++?",10,3965,0.996165889450646
"4934","No",5,0,100,"unknown",4,"c++","Reducing memory footprint of large unfamiliar codebase",10,20310,0.996165783633034
"2959","No",5,0,100,"unknown",5,"c++","Remove C++-STL/Boost debug symbols (... or do not create them)",10,11344,0.996161646774026
"5873","No",5,0,100,"unknown",4,"c++","Visual Studio 2008 Express MFC Support",10,19521,0.996161617580944
"5874","Yes",5,0,100,"unknown",4,"c++","Network Multithreading",10,19521,0.996161617580944
"4050","Yes",5,0,100,"unknown",6,"c++","If classes with virtual functions are implemented with vtables, how is a class with no virtual functions implemented?",10,3153,0.996161602004963
"6354","Yes",5,0,100,"unknown",4,"c++","Boost Range Library: Traversing Two Ranges Sequentially",10,19501,0.996161511919017
"4145","Yes",5,0,100,"unknown",4,"c++","How can I get full string value of variable in VC6 watch window?",10,19125,0.99615952493544
"5544","Yes",5,0,100,"unknown",5,"c++","Prevent visual studio creating browse info (.ncb) files",10,10897,0.996159284556448
"4783","Yes",5,0,100,"unknown",6,"c++","How would you unittest a memory allocator?",10,2583,0.996158589492175
"646","Yes",5,0,100,"unknown",6,"c++","How to make a tree in C++?",10,2222,0.99615668034936
"1178","Yes",5,0,100,"unknown",6,"c++","C++ STL question: allocators",10,2147,0.996156283594477
"777","No",5,0,100,"unknown",6,"c++","Find out which process has an exclusive lock on a USB device handle",10,2146,0.996156278304136
"3244","No",5,0,100,"unknown",6,"c++","Files on XP: Is turning off ""last access time"" safe?",10,2095,0.996156008487141
"605","Yes",5,0,100,"unknown",6,"c++","Warning C4341 - 'XX': signed value is out of range for enum constant",10,1912,0.996155040164956
"481","Yes",5,0,100,"unknown",6,"c++","Strange C++ errors with code that has min()/max() calls",10,1630,0.996153547520605
"6144","Yes",5,0,100,"unknown",5,"c++","How to extract four unsigned short ints from one long long int?",10,9403,0.996151378845795
"3622","Yes",5,0,100,"unknown",4,"c++","How do you place EXIF tags into a JPG, having the raw jpeg buffer in C++?",10,17372,0.996150247620619
"1852","Yes",5,0,100,"unknown",6,"c++","Am I allowed to run a javascript runtime (like v8) on the iPhone?",10,209,0.996146017288051
"387","Yes",5,0,100,"unknown",6,"c++","In C++/Windows how do I get the network name of the computer I'm on?",10,179,0.996145858152402
"3265","No",5,0,100,"unknown",6,"c++","How to timeout a mysql++ query in c++",10,0,0.996144908506977
"6341","No",5,0,100,"unknown",6,"c++","Logging/monitoring all function calls from an application",10,0,0.996144908506977
"388","Yes",15,0,100,"unknown",67,"c#","Conditional Linq Queries",10,1204,0.996143034131408
"2516","Yes",5,0,100,"unknown",5,"c++","User Interface Controls for Win32",10,7599,0.996141811119255
"6434","Yes",5,0,100,"unknown",3,"c++","Inheriting from protected classes in C+++",10,23829,0.996141093904129
"4657","Yes",5,0,100,"unknown",5,"c++","Problem Linking ""static"" Methods in C++",10,7205,0.996139718343434
"6089","Yes",5,0,100,"unknown",3,"c++","How does this C++ function use memoization?",10,23323,0.996138405523463
"6032","Yes",5,0,100,"unknown",3,"c++","Function pointer to template class member functions",10,23167,0.996137576318447
"6393","Yes",5,0,100,"unknown",5,"c++","How do I get a mutli line tooltip in MFC",10,6701,0.996137039641631
"5077","Yes",5,0,100,"unknown",4,"c++","Capturing Input in Linux",10,14838,0.99613679758584
"5918","Yes",5,0,100,"unknown",3,"c++","when to pass function arguments by reference and when by address?",10,22996,0.996136667178411
"5896","Yes",5,0,100,"unknown",4,"c++","How to redirect data to stdin within a single executable?",10,14302,0.996133946598114
"6046","Yes",5,0,100,"unknown",3,"c++","How do I get the resolution of the main monitor in Mac OS X in C++?",10,22244,0.996132666558285
"2220","Yes",5,0,100,"unknown",5,"c++","Can't access variable in C++ DLL from a C app",10,5816,0.996132331487866
"2202","Yes",5,0,100,"unknown",5,"c++","MFC IE embedded web browser wackiness",10,5760,0.996132033378577
"6566","Yes",5,0,100,"unknown",4,"c++","Launch web page from my application in Linux",10,13676,0.996130614246431
"5018","Yes",5,0,100,"unknown",3,"c++","Computing pseudo-inverse of a matrix in C++",10,21441,0.996128390063424
"2034","Yes",5,0,100,"unknown",5,"c++","C++ Template Ambiguity",10,4798,0.996126908711598
"4886","Yes",5,0,100,"unknown",3,"c++","What is the STL implementation with the lowest memory footprint?",10,19912,0.996120234120208
"6147","Yes",5,0,100,"unknown",3,"c++","Eclipse C++ pretty printing?",10,19734,0.996119283526786
"1340","Yes",5,0,100,"unknown",5,"c++","Task oriented thread pooling",10,3146,0.996118092563612
"1374","Yes",5,0,100,"unknown",5,"c++","GCOV for multi-threaded apps",10,2246,0.996113281168789
"4491","Yes",5,0,100,"unknown",3,"c++","How to use one object's method to update another object's attribute?",10,18420,0.99611225904343
"4120","Yes",5,0,100,"unknown",3,"c++","How to convert a unmanaged double to a managed string?",10,18170,0.996110921140612
"6508","Yes",5,0,100,"unknown",3,"c++","Priority of C++ operators ""&"" and ""->""",10,18170,0.996110921140612
"472","Yes",5,0,100,"unknown",5,"c++","Any windows apis to get file handles besides createfile and openfile?",10,1646,0.99611007027261
"1605","Yes",5,0,100,"unknown",5,"c++","Mixing C/C++ Libraries",10,1597,0.996109807932749
"3791","Yes",5,0,100,"unknown",3,"c++","Volume (Balance) Control for XP/Vista",10,17958,0.996109786239676
"6041","Yes",5,0,100,"unknown",4,"c++","What is the best way to produce random double on POSIX?",10,9403,0.996107791472432
"4705","Yes",5,0,100,"unknown",4,"c++","Getting a char* from a _variant_t in optimal time",10,9328,0.996107389690357
"3652","Yes",5,0,100,"unknown",3,"c++","Export variable from C++ static library",10,17481,0.996107231506265
"272","Yes",5,0,100,"unknown",5,"c++","Windows C++: How can I redirect stderr for calls to fprintf?",10,912,0.99610613868281
"2605","Yes",5,0,100,"unknown",4,"c++","What is the best way of preventing memory leaks in a yacc-based parser?",10,8566,0.996103305241611
"577","Yes",5,0,100,"unknown",5,"c++","C++ std::tr2 for VS2005",10,342,0.996103082810696
"2579","Yes",5,0,100,"unknown",4,"c++","C++ method expansion",10,8524,0.996103079990423
"256","Yes",5,0,100,"unknown",5,"c++","Alpha blending sprites in Nintendo DS Homebrew",10,209,0.996102369430211
"2635","Yes",5,0,100,"unknown",4,"c++","Generating a Unique ID in c++",10,8264,0.996101685289613
"353","Yes",5,0,100,"unknown",5,"c++","Removing icon from Windows title bars without ditching close button or system menu?",10,0,0.996101248140906
"4236","No",5,0,100,"unknown",5,"c++","Windows API Programming",10,0,0.996101248140906
"5138","Yes",5,0,100,"unknown",3,"c++","Is there a good lightweight multiplatform C++ timer queue?",10,15785,0.996098134467939
"6524","Yes",5,0,100,"unknown",2,"c++","Windows API commctrl.h using application doesn't work on machines without the Platform SDK",10,23942,0.996097997390257
"3300","Yes",5,0,100,"unknown",3,"c++","Prefetch instructions on ARM",10,15721,0.996097790769167
"5853","Yes",5,0,100,"unknown",3,"c++","Explicit code parallelism in c++",10,15721,0.996097790769167
"6432","Yes",5,0,100,"unknown",2,"c++","Managing Window Z-Order Like Photoshop CS",10,23812,0.99609729919611
"3305","Yes",5,0,100,"unknown",3,"c++","Has anyone tried transactional memory for C++?",10,15124,0.996094583251043
"2963","Yes",5,0,100,"unknown",4,"c++","cout prints ""-0"" instead of ""0""",10,6922,0.996094478577525
"5922","Yes",5,0,100,"unknown",2,"c++","How does Multiple C++ Threads execute on a class method",10,23000,0.996092935351067
"3159","Yes",5,0,100,"unknown",3,"c++","What is best for desktop widgets (small footprint and pretty graphics)?",10,14753,0.996092588646302
"4317","No",5,0,100,"unknown",3,"c++","Is it a good (correct) way to encapsulate a collection?",10,14535,0.996091416141143
"5694","Yes",5,0,100,"unknown",2,"c++","Is there an implementation for Delphi:TClientDataSet in C++ for MVS?",10,22641,0.996091004466517
"5680","No",5,0,100,"unknown",2,"c++","How to add custom item to system menu in C++?",10,22623,0.996090907628345
"6182","Yes",5,0,100,"unknown",2,"c++","How do I append a large amount of rich content (images, formatting) quickly to a control without using tons of CPU?",10,22244,0.996088868091882
"5350","Yes",5,0,100,"unknown",2,"c++","How to send Email through a C++  program?",10,22040,0.996087769855125
"5288","Yes",5,0,100,"unknown",3,"c++","streaming wav files",10,13744,0.996087158832553
"5042","Yes",5,0,100,"unknown",2,"c++","Transparently swapping pointers to character arrays in C++",10,21475,0.996084726566244
"2833","Yes",5,0,100,"unknown",4,"c++","Setting Excel Number Format via xlcFormatNumber in an xll",10,5025,0.996084268800914
"5036","Yes",5,0,100,"unknown",4,"c++","Existence map in C++",10,4946,0.996083843041666
"1715","Yes",5,0,100,"unknown",4,"c++","Simplest way to change listview and treeview colours",10,4591,0.996081929250491
"5006","No",5,0,100,"unknown",2,"c++","game programming",10,20730,0.99608071012916
"3748","Yes",5,0,100,"unknown",3,"c++","Are POD types always aligned?",10,12291,0.996079326478695
"1856","Yes",5,0,100,"unknown",4,"c++","Eclipse spelling engine does not exist",10,3686,0.996077046215157
"4118","Yes",5,0,100,"unknown",3,"c++","Portable way to catch signals and report problem to the user",10,11698,0.99607612544415
"4522","Yes",5,0,100,"unknown",2,"c++","Class library with support for several persistence strategies",10,19863,0.996076030799414
"4654","Yes",5,0,100,"unknown",2,"c++","data access object pattern implementation",10,19863,0.996076030799414
"1301","Yes",5,0,100,"unknown",4,"c++","I don't understand std::tr1::unordered_map",10,3373,0.996075355975972
"5836","Yes",5,0,100,"unknown",2,"c++","Operator overloading for C++ maps",10,19719,0.996075253070999
"5692","Yes",5,0,100,"unknown",2,"c++","Visual Studio debugger slows down in in-line code",10,19674,0.996075009999384
"1895","Yes",5,0,100,"unknown",4,"c++","How can I embed Perl inside a C++ application?",10,3153,0.996074167514338
"6312","Yes",5,0,100,"unknown",4,"c++","Developing for different platforms individually, does anyone recommend it?",10,3153,0.996074167514338
"6340","Yes",5,0,100,"unknown",4,"c++","Fixed point combinators in C++",10,3146,0.996074129693766
"5582","No",5,0,100,"unknown",2,"c++","How do you make StackWalk64() work successfully on x64?",10,19505,0.996074096996518
"5602","Yes",5,0,100,"unknown",4,"c++","Boost::signal memory access error",10,3114,0.9960739567951
"4231","No",5,0,100,"unknown",4,"c++","QDrag destroyed while dragging",10,2897,0.996072784125898
"5730","Yes",5,0,100,"unknown",2,"c++","Track Data Execution Prevention (DEP) problem",10,18800,0.996070286033518
"4000","No",5,0,100,"unknown",2,"c++","Why does a call to BeginPaint() always generate a WM_NCPAINT message?",10,18623,0.996069328660001
"944","No",5,0,100,"unknown",4,"c++","Is this code an abuse of STL's find_if?",10,2150,0.996068744665474
"5524","Yes",5,0,100,"unknown",4,"c++","Class design vs. IDE: Are nonmember nonfriend functions really worth it?",10,2095,0.996068447085189
"2183","Yes",5,0,100,"unknown",4,"c++","Creating Custom Performance Counters in Visual C++",10,1682,0.996066211810854
"4373","Yes",5,0,100,"unknown",3,"c++","Not getting event arguments in IHTMLElement event handler",10,9864,0.996066208964002
"2950","Yes",5,0,100,"unknown",4,"c++","SQLGetData issues using C++ and SQL Native Client",10,1625,0.996065903211131
"949","Yes",5,0,100,"unknown",4,"c++","C++ : Opening a file in non exclusive mode",10,1578,0.99606564873357
"4437","Yes",5,0,100,"unknown",4,"c++","Using the Window API, how do I ensure controls retain a native appearance?",10,1467,0.996065047668287
"3991","Yes",5,0,100,"unknown",3,"c++","Tools for finding unused function declarations?",10,9236,0.996062807619558
"3096","Yes",5,0,100,"unknown",3,"c++","What is an easy way to create a MessageBox with custom button text in Managed C++?",10,9058,0.996061843011518
"1044","Yes",5,0,100,"unknown",4,"c++","C++ - What does ""Stack automatic"" mean?",10,841,0.996061656163843
"265","Yes",5,0,100,"unknown",4,"c++","How do I make a GUI?",10,813,0.99606150439915
"5327","Yes",5,0,100,"unknown",2,"c++","C++ tr1 on GCC 3.4.4 (for the Nokia N810 tablet computer)",10,17055,0.996060837369268
"3024","Yes",5,0,100,"unknown",3,"c++","How can I prevent URLDownloadToFile from retrieving from the cache?",10,8761,0.99606023300099
"457","Yes",5,0,100,"unknown",4,"c++","How does one rank an array (sort) by value? *With a twist*",10,522,0.996059926785476
"3800","Yes",5,0,100,"unknown",2,"c++","Best container for double-indexing",10,16855,0.996059752983434
"3495","Yes",5,0,100,"unknown",2,"c++","Different versions of C++ libraries",10,16773,0.996059308299303
"2010","Yes",5,0,100,"unknown",4,"c++","Lightbox style dialogs in MFC App",10,379,0.996059151301384
"216","Yes",5,0,100,"unknown",4,"c++","Link issues (VC6)",10,342,0.996058950626898
"296","No",5,0,100,"unknown",4,"c++","MSVC6: Breakpoint stops program - WTF?",10,257,0.996058489579394
"2197","Yes",5,0,100,"unknown",4,"c++","Stop system entering 'standby'",10,123,0.996057762642459
"2895","No",5,0,100,"unknown",4,"c++","How do you efficiently copy BSTR to wchar_t[]?",10,0,0.996057095261906
"5996","No",5,0,100,"unknown",4,"c++","Wide exec for C/C++",10,0,0.996057095261906
"3346","Yes",5,0,100,"unknown",3,"c++","C++ does begin/end/rbegin/rend execute in constant time for std::set, std::map, etc?",10,8123,0.996056772242685
"5048","Yes",5,0,100,"unknown",3,"c++","C++ Passing Options To Executable",10,7545,0.996053634333421
"5551","Yes",5,0,100,"unknown",3,"c++","Fastest small datastore on Windows",10,7442,0.996053074894777
"5469","Yes",5,0,100,"unknown",3,"c++","How do I know I reached a file's maximum size when using ofstream?",10,7415,0.996052928232745
"3142","Yes",5,0,100,"unknown",2,"c++","How to test function call order",10,14535,0.996047152357828
"2396","Yes",5,0,100,"unknown",3,"c++","c++ Having multiple graphics options",10,6266,0.996046681915328
"3572","No",5,0,100,"unknown",3,"c++","Help with algorithm for merging vectors",10,6223,0.996046447963072
"5648","Yes",5,0,100,"unknown",1,"c++","How to create a very big bitmap in C++/MFC / GDI",10,22564,0.996046317097778
"6346","Yes",5,0,100,"unknown",2,"c++","Animation in C++",10,14022,0.996044360684652
"3113","Yes",5,0,100,"unknown",2,"c++","C++ runtime knowledge of classes",10,13986,0.996044164704039
"3204","Yes",5,0,100,"unknown",2,"c++","Best OS App for Outbound SMTP Packet Capture?",10,13825,0.996043288116838
"3088","Yes",5,0,100,"unknown",2,"c++","Which open-source C++ database GUI project should I help with?",10,13790,0.996043097528803
"5200","No",5,0,100,"unknown",1,"c++","Debugging with Events in Windows",10,21745,0.99604185834287
"3178","Yes",5,0,100,"unknown",3,"c++","How to determine which version of Direct3D is installed?",10,5022,0.996039908047872
"3852","Yes",5,0,100,"unknown",3,"c++","Why would I use 2's complement to compare two doubles instead of comparing their differences against an epsilon value?",10,4575,0.99603747120729
"3736","No",5,0,100,"unknown",2,"c++","Does IBM WebSphere MQ support a 64 bit client on windows?",10,12632,0.996036786628927
"6090","Yes",5,0,100,"unknown",2,"c++","Options for refactoring bits of code away from native C++?",10,12567,0.996036432093151
"6296","No",15,5,100,"unknown",5,"c#","Are these interview questions too challenging for beginners?",10,17145,0.996036262442131
"4786","Yes",5,0,100,"unknown",2,"c++","Difference between Visual C++ 2008 and 2005",10,12416,0.996035608357334
"1332","Yes",5,0,100,"unknown",3,"c++","Changing a CORBA interface without recompiling",10,3583,0.996032057938285
"462","Yes",5,0,100,"unknown",3,"c++","GUI system development resources?",10,3180,0.996029856694357
"5083","Yes",5,0,100,"unknown",1,"c++","C++ Function List",10,19521,0.99602972528207
"1419","Yes",5,0,100,"unknown",3,"c++","Best full text search alternative to ms sql, c++ solution",10,3153,0.99602970917301
"2239","Yes",5,0,100,"unknown",3,"c++","File system info - how to query it?",10,3153,0.99602970917301
"4485","Yes",5,0,100,"unknown",3,"c++","Accessing files across the windows network with near MAX_PATH length",10,3153,0.99602970917301
"1994","Yes",5,0,100,"unknown",3,"c++","How to host licensed .Net controls in unmanaged C++ app?",10,3146,0.996029670925843
"2199","Yes",5,0,100,"unknown",3,"c++","Pointers to C++ class methods",10,2958,0.996028643578938
"1064","Yes",5,0,100,"unknown",3,"c++","Qt Child Window Placement",10,2897,0.996028310180765
"4251","No",5,0,100,"unknown",1,"c++","What is the recommended version of GNU autotools?",10,19235,0.996028162319601
"1429","Yes",5,0,100,"unknown",3,"c++","Tool to check Doxygen markup is up to date",10,2638,0.996026894294426
"2439","No",5,0,100,"unknown",3,"c++","Making portable code",10,2566,0.996026500599659
"5774","No",5,0,100,"unknown",3,"c++","How do you manipulate GUID's when doing Windows programming in C or C++?",10,2415,0.996025674808048
"4057","Yes",5,0,100,"unknown",1,"c++","Converting C++ code to HTML safe",10,18664,0.996025040026192
"638","Yes",5,0,100,"unknown",3,"c++","How to match linux device path to windows drive name?",10,2206,0.996024531542918
"3975","No",5,0,100,"unknown",1,"c++","Minimal latency objects pooling technique in multithread application",10,18547,0.996024399955071
"3541","No",5,0,100,"unknown",2,"c++","In Python, how do you take tokenized input such as with the C++?",10,10096,0.996022930827251
"3858","Yes",5,0,100,"unknown",1,"c++","C++: Step 1: ExtractIconEx. Step 2: ??? Step 3: SetMenuItemBitmaps",10,18192,0.996022457230587
"609","Yes",5,0,100,"unknown",3,"c++","Using an ocx in a console application",10,1781,0.996022205711087
"802","Yes",5,0,100,"unknown",3,"c++","Use QItemDelegate to show image thumbnails",10,1304,0.996019593692694
"3679","No",5,0,100,"unknown",1,"c++","How to get all datatype sizes and function stack footprint sizes in a C/C++ project?",10,17556,0.99601897437918
"3022","Yes",5,0,100,"unknown",3,"c++","Make VS compiler catch signed/unsigned assignments?",10,1043,0.99601816375205
"1220","Yes",5,0,100,"unknown",3,"c++","Should I use a cross-platform GUI-toolkit or rely on the native ones?",10,1034,0.996018114434628
"1536","Yes",5,0,100,"unknown",3,"c++","How to do a sample rate conversion in Windows (and OSX)",10,1034,0.996018114434628
"4530","Yes",5,0,100,"unknown",3,"c++","C++ Binary operators order of precedence",10,986,0.996017851398098
"6281","Yes",5,0,100,"unknown",3,"c++","Side effects of calling RegisterWindow multiple times with same window class?",10,986,0.996017851398098
"2215","Yes",5,0,100,"unknown",3,"c++","What can cause a reduction in frame rate when upgrading a graphics card?",10,887,0.996017308830599
"5839","No",5,0,100,"unknown",1,"c++","Unable to link to shared library",10,17209,0.996017072863666
"2414","Yes",5,0,100,"unknown",3,"c++","How do I disassemble a VC++ application?",10,781,0.996016727818118
"2000","No",5,0,100,"unknown",3,"c++","Finding unused files in a project",10,342,0.996014320650491
"3469","No",5,0,100,"unknown",1,"c++","How best to alleviate scenarios that trigger non-incremental linking (MSVS)",10,16639,0.996013947373096
"4289","Yes",5,0,100,"unknown",3,"c++","XML-RPC: best way to handle 64-bit values?",10,116,0.99601308086036
"4644","No",5,0,100,"unknown",3,"c++","Include only certain libraries on an operating system",10,85,0.996012910770697
"2697","No",5,0,100,"unknown",3,"c++","Using boost-python with C++ in Linux",10,0,0.996012444358738
"3101","No",5,0,100,"unknown",3,"c++","Multithreaded Debugger",10,0,0.996012444358738
"3343","No",5,0,100,"unknown",3,"c++","C++ Class design from database schema",10,0,0.996012444358738
"4806","No",5,0,100,"unknown",3,"c++","MSMQ samples in C++?",10,0,0.996012444358738
"5941","Yes",5,0,100,"unknown",3,"c++","State of C++ Standard",10,0,0.996012444358738
"6246","No",5,0,100,"unknown",3,"c++","Finding un-referenced methods in a C++ app",10,0,0.996012444358738
"6403","No",5,0,100,"unknown",3,"c++","C++ SQL Database program ",10,0,0.996012444358738
"5440","No",5,0,100,"unknown",2,"c++","C/C++ strip chart",10,7599,0.996009240968575
"2503","Yes",5,0,100,"unknown",2,"c++","Exceptions not passed correctly thru RCF (using Boost.Serialization)",10,7224,0.996007180973003
"3208","Yes",5,0,100,"unknown",1,"c++","Best technology for developing an app that runs on DESKTOP and in BROWSER?",10,15112,0.996005562305286
"3597","Yes",5,0,100,"unknown",1,"c++","Is there a way to compile C++ code to Microsoft's CIL ""bytecode""?",10,15112,0.996005562305286
"2494","Yes",5,0,100,"unknown",2,"c++","Does every Linux distro ship with gcc/g++ 4.* these days?",10,6634,0.996003937769126
"5725","Yes",5,0,100,"unknown",2,"c++","Indirect Typelib not imported well from Debug dll",10,6610,0.996003805786667
"4627","No",5,0,100,"unknown",1,"c++","Framework to bind object properties to WTL controls",10,14535,0.996002389309459
"2435","No",5,0,100,"unknown",2,"c++","Accessing Firefox cache from an XPCOM component",10,6300,0.996002100622978
"2939","Yes",5,0,100,"unknown",2,"c++","Making a game in C++ using parallel processing",10,6128,0.996001154219597
"3120","Yes",5,0,100,"unknown",1,"c++","How to iterate over all the page breaks in an Excel 2003 worksheet via COM",10,14238,0.996000755090459
"5885","Yes",5,0,100,"unknown",2,"c++","Why does my MFC app hang when I throw an exception?",10,5987,0.996000378222484
"3102","No",5,0,100,"unknown",1,"c++","Need gcc/g++ working on SCO6",10,14046,0.995999698271557
"6349","No",5,0,100,"unknown",0,"c++","Setup wxWidget in Netbeans 6.1 C++ On MS Windows?",10,22040,0.99599866030466
"5277","Yes",5,0,100,"unknown",0,"c++","Populating a database with file names from directories",10,21880,0.995997779182122
"4769","Yes",5,0,100,"unknown",2,"c++","Conditional compilation for working at home",10,5324,0.995996727373858
"5170","Yes",5,0,100,"unknown",0,"c++","What are the access restrictions on accessing a DSN",10,21661,0.995996572832361
"1933","Yes",5,0,100,"unknown",2,"c++","Database abstraction layers for (Visual) C++",10,5237,0.995996248056944
"4343","Yes",5,0,100,"unknown",1,"c++","Dynamically created operators",10,13116,0.995994575367113
"1898","Yes",5,0,100,"unknown",2,"c++","How can I use a key blob generated from Win32 CryptoAPI in my .NET application?",10,4916,0.995994479048249
"1802","Yes",5,0,100,"unknown",2,"c++","Where's the Win32 resource for the mouse cursor for dragging splitters?",10,4910,0.995994445975256
"2174","Yes",5,0,100,"unknown",2,"c++","Casting between multi- and single-dimentional arrays",10,4790,0.995993784458268
"1726","Yes",5,0,100,"unknown",2,"c++","How do I retrieve IPIEHTMLDocument2 interface on IE Mobile",10,4735,0.995993481226619
"3508","Yes",5,0,100,"unknown",2,"c++","Testing running condition of a Windows app ",10,4405,0.995991661356616
"4757","Yes",5,0,100,"unknown",2,"c++","Compile errors in mshtml.h compiling with VS2008",10,4341,0.995991308316823
"3229","Yes",5,0,100,"unknown",2,"c++","How to find out the distinguished name of the information store to feed to IExchangeManageStore::GetMailboxTable?",10,4097,0.995989962068483
"1901","Yes",5,0,100,"unknown",2,"c++","What is the cleanest way to direct wxWidgets to always use wxFileConfig?",10,3955,0.995989178388816
"4761","No",5,0,100,"unknown",0,"c++","What is effect of ""__callback"" SAL annotation?",10,20310,0.995989122909011
"1454","No",5,0,100,"unknown",2,"c++","Error handling / error logging in C++ for library/app combo",10,3832,0.995988499444409
"1451","Yes",5,0,100,"unknown",2,"c++","Calling DLL functions from VB6",10,3685,0.995987687872894
"6069","Yes",5,0,100,"unknown",2,"c++","Help improve this INI parsing code",10,3146,0.995984710711347
"3190","No",5,0,100,"unknown",1,"c++","Why can't I single-step Clipboard-code within the VS.NET debugger?",10,10972,0.995982740235224
"891","Yes",5,0,100,"unknown",2,"c++","RSS Feed Library for (Unmanaged) C++",10,2494,0.995981106454788
"4304","Yes",5,0,100,"unknown",2,"c++","Whats the best Ribbon UI control to retro fit to a legacy MFC application build with VC2005?",10,2387,0.995980514650981
"6497","No",5,0,100,"unknown",2,"c++","Pre-setting locations for looking for source files in Visual C++ 6.0",10,2193,0.995979441439549
"2304","No",5,0,100,"unknown",2,"c++","How to tweak Eclipse's C++ Indexer?",10,2095,0.995978899193323
"1275","Yes",5,0,100,"unknown",2,"c++","Linux: What is the best way to estimate the code & static data size of program?",10,1841,0.995977493440577
"3711","Yes",5,0,100,"unknown",1,"c++","How do I reserve caret position in CEdit control?",10,9805,0.995976283626401
"1444","Yes",5,0,100,"unknown",2,"c++","Do C++ logging frameworks sacrifice reusability?",10,1541,0.995975832472228
"5051","No",5,0,100,"unknown",1,"c++","STL like containter typedef shortcut?",10,9611,0.995975209289841
"3002","Yes",5,0,100,"unknown",2,"c++","On Windows Mobile device, what is the best way to display an OK button instead of the X button?",10,1382,0.99597495188207
"5718","Yes",5,0,100,"unknown",1,"c++","Does the CAutoPtr class implement reference counting?",10,9236,0.995973131798432
"5762","Yes",5,0,100,"unknown",2,"c++","Win32/MFC Get window rect from client rect",10,986,0.995972757879825
"2619","No",5,0,100,"unknown",1,"c++","Under what circumstances does Internet Explorer fail to properly unload an ActiveX control?",10,9047,0.995972084338012
"6490","Yes",5,0,100,"unknown",1,"c++","Control for getting hotkeys like tab and space",10,9042,0.995972056623734
"4238","No",5,0,100,"unknown",0,"c++","How do I synchronize the address book in my app using MAPI?",10,16909,0.995970307325366
"751","Yes",5,0,100,"unknown",2,"c++","Implementing a log watcher",10,486,0.995969985973515
"2326","Yes",5,0,100,"unknown",2,"c++","Programmatically change combobox",10,342,0.99596918731213
"1544","Yes",5,0,100,"unknown",2,"c++","Is there a way of getting the process id of my C++ application?",10,259,0.995968726900969
"6583","Yes",5,0,100,"unknown",2,"c++","Does setbuf() affect cout?",10,73,0.995967694945986
"1433","No",5,0,100,"unknown",2,"c++","Very simple C++ DLL that can be called from .net",10,0,0.995967289859507
"3206","Yes",5,0,100,"unknown",2,"c++","In C++, can you have a function that modifies a tuple of variable length?",10,0,0.995967289859507
"5723","Yes",5,0,100,"unknown",2,"c++","Why would the Win32 OleGetClipboard() function return CLIPBRD_E_CANT_OPEN?",10,0,0.995967289859507
"4181","Yes",5,0,100,"unknown",1,"c++","Default Printer in Unmanaged C++",10,8117,0.995966926213544
"2523","Yes",5,0,100,"unknown",1,"c++","How do I display dynamic text at the mouse cursor via C++/MFC in a Win32 application",10,7838,0.99596537749374
"3291","Yes",5,0,100,"unknown",0,"c++","Is there any open source library in C++ for 3D chart?",10,15662,0.995963386458924
"4035","Yes",5,0,100,"unknown",1,"c++","Oracle OCI array fetch of simple data types?",10,6525,0.995958081117573
"5303","Yes",5,0,100,"unknown",0,"c++","Combining two executables",10,14587,0.995957410694038
"2753","No",5,0,100,"unknown",1,"c++","How to start/plan a software project for data collection on a PDA/handheld device",10,6320,0.995956940741613
"2045","No",5,0,100,"unknown",1,"c++","Qt - Event handler",10,5334,0.995951451332747
"1913","No",5,0,100,"unknown",1,"c++","How does one decrypt a PDF with an owner password, but no user password?",10,4966,0.995949400645637
"2086","No",5,0,100,"unknown",1,"c++","regex for parsing resource (.rc) files",10,4880,0.995948921259867
"1634","No",5,0,100,"unknown",1,"c++","VS.Net 2005 required on Build box with .Net 2.0 C++ Projects?",10,4231,0.99594530174696
"1577","Yes",5,0,100,"unknown",1,"c++","How do I Convert an IntPtr to a Stream?",10,4066,0.995944381018421
"1549","Yes",5,0,100,"unknown",1,"c++","Maintain the correct version for a COM dll referenced in a .NET project",10,3848,0.995943164221413
"1674","Yes",5,0,100,"unknown",1,"c++","Default smart device project can't find dependencies",10,3575,0.995941639921572
"2432","Yes",5,0,100,"unknown",1,"c++","C++ Exception code lookup",10,3153,0.995939282555452
"4429","Yes",5,0,100,"unknown",1,"c++","Is it a problem if multiple different accepting sockets use the same OpenSSL context?",10,3153,0.995939282555452
"1561","Yes",5,0,100,"unknown",1,"c++","C++ Compiler Error C2371 - Redefinition of WCHAR",10,3114,0.995939064625774
"1336","Yes",5,0,100,"unknown",1,"c++","Do you have to register a Dialog Box?",10,2386,0.995934994466382
"801","Yes",5,0,100,"unknown",1,"c++","“rusage” statistics",10,1968,0.995932655643457
"6454","Yes",5,0,100,"unknown",1,"c++","Overriding namespaces in gSOAP",10,1781,0.995931608894103
